Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,SpeechWTranscript,SpeechNoTranscript,NOTES,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2011/06/10/kazakhstan-forced-returns-uzbekistan-illegal,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2011/06/07/kazakhstan-dont-extradite-uzbeks-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2011/05/10/bahrain-activist-bears-signs-abuse,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2011/04/13/bahrain-investigate-new-death-custody,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2011/02/16/palestinian-authority-no-justice-torture-death-custody,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2011/02/08/turkey-activists-trial-travesty-justice,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2011/02/02/india-overhaul-abusive-counterterrorism-tactics,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/12/26/iran-rescind-execution-order-kurdish-student,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/10/23/iraq-wikileaks-documents-describe-torture-detainees,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/10/20/west-bank-reports-torture-palestinian-detention,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/09/17/uganda-kenyan-activists-risk-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/09/07/zambia-police-brutality-torture-rife,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/07/14/kyrgyzstan-torture-detentions-escalate-tensions,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/05/11/iran-executed-dissidents-tortured-confess,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2010/02/14/egypt-transfer-zeitoun-trial-criminal-court,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/12/29/morocco-address-unfair-convictions-mass-terror-trial,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/11/06/iran-stop-covering-sexual-assaults-prison,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/10/23/bangladesh-bring-paramilitary-unit-torturers-justice,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/08/04/kyrgyzstan-asylum-seekers-feared-returned-abuse-uzbekistan,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/07/24/uzbekistan-political-prisoner-abused-detention,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/05/23/iran-political-prisoners-life-danger,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/05/21/us-least-one-recidivist-tortured-confess-terrorism,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/05/13/kyrgyzstan-investigate-torture-allegations,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/05/12/bahrain-investigate-abduction-beating-rights-activist,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/05/08/uae-detention-torture-case,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/04/20/gaza-hamas-should-end-killings-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/04/16/us-investigate-those-responsible-authorizing-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/04/08/uganda-end-torture-anti-terror-unit,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/02/10/iran-four-journalists-sentenced-prison-floggings,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2009/01/08/egypt-stop-deporting-eritrean-asylum-seekers,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/12/10/angola-end-torture-and-unfair-trials-cabinda,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/12/02/russia-ex-guantanamo-detainee-seriously-ill-jail,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/10/28/united-kingdom-stop-deportations-risk-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/10/27/uk-terror-suspect-should-not-be-deported-jordan,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/10/23/bosnia-and-herzegovina-halt-effort-deport-syrian-risk-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/09/04/us-rice-should-press-algeria-fate-returned-guantanamo-detainees,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/06/12/ethiopia-army-commits-executions-torture-and-rape-ogaden,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/06/02/italy-halt-expulsion-tunisian-risk-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/05/05/universal-periodic-review-peru,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/04/23/us-department-homeland-security-release-report-maher-arar,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/04/07/us/jordan-stop-renditions-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/04/07/uk-appeals-court-blocks-national-security-deportations,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/04/02/kenya-army-and-rebel-militia-commit-war-crimes-mt-elgon,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/03/20/chad-charge-or-release-political-detainees,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/02/11/us-9/11-terrorist-suspects-should-be-tried-federal-court,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/02/04/us-hold-torturers-accountable,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2008/01/20/bahrain-investigate-alleged-torture-activists,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/12/10/egypt-torture-and-coerced-confessions-used-high-profile-terrorism-investigation,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/12/01/egyptian-police-officers-sentenced-prison-abuse,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/11/18/nigeria-investigate-widespread-killings-police,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/10/01/convention-against-torture-claim-approved-gay-jamaican,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/10/01/abusive-prison-warden-fired-jordan,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/09/26/italy-deportation-order-puts-tunisian-risk-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/09/18/georgia-do-not-develop-guidelines-diplomatic-assurances,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/09/05/us-dont-send-guantanamo-detainees-home-torture-and-abuse,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/08/29/jordan-rampant-beatings-prisons-go-unpunished,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/06/14/us-stop-detainees-return-torture-libya,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/06/07/leading-human-rights-groups-name-39-cia-disappeared-detainees,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/03/28/us-sent-guantanamo-detainees-home-torture-russia,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/03/26/un-rights-council-fails-victims-iran-uzbekistan,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2007/02/01/us/liberia-chuckie-taylor-indicted-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/12/14/bangladesh-elite-force-tortures-kills-detainees,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/11/01/china-beijing-must-disclose-execution-numbers,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/10/28/iraq-end-interior-ministry-death-squads,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/09/18/jordan-end-abuses-general-intelligence-department,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/09/05/us-bush-justifies-cia-detainee-abuse,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/08/22/guinea-security-forces-torture-kill-impunity,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/08/03/burundi-alleged-coup-plotters-tortured,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/06/30/us-investigate-ex-liberian-presidents-son-atrocities,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/05/26/us-investigate-taylors-son-torture-war-crimes,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/05/19/senegal-un-calls-trial-ex-chad-dictator,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/05/08/us-bush-should-close-guantanamo-now,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/04/26/us-more-600-implicated-detainee-abuse,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/03/07/uk-algeria-deal-deport-suspects-fig-leaf-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2006/03/06/lethal-injections-florida-violate-human-rights,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/12/19/us-operated-secret-dark-prison-kabul,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/12/09/saudi-arabia-court-orders-eye-be-gouged-out,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/12/01/us-holding-least-twenty-six-ghost-detainees,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/11/21/terror-suspects-should-be-prosecuted-not-tortured,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/11/20/cia-whitewashing-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/09/19/uzbekistan-massive-crackdown-documented,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/09/06/sudan-detainees-suffer-arbitrary-arrest-execution,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/08/07/cruel-confinement-enemy-combatant-united-states,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/05/17/uganda-government-must-prosecute-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/05/10/egypt-suspects-sent-back-face-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/04/12/georgia-torture-still-goes-unpunished,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/03/20/chechnya-disappearances-crime-against-humanity,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/01/24/opposition-leader-mistreated-custody,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2005/01/10/guantanamo-three-years-lawlessness,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2004/11/29/chile-government-discloses-torture-was-state-policy,,,,1,,,,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/news/2004/10/20/morocco-counter-terror-crackdown-sets-back-rights-progress,,,,1,,,,,,,,,,,,,,,,,,,,
